simulation_id,scenario_name,truth_model,speed_dist,trials_per_cell,true_C,true_K,true_t0_s,true_t0_ms,true_cv_C,true_sigma_t0_s,true_sigma_t0_ms,C_old,K_old,t0_old_s,t0_old_ms,loglik_old,nll_old,aic_old,bic_old,old_success,old_optimizer_message,old_n_starts,old_n_failed_starts,old_condition_rmse,C_new,K_new,t0_new_s,t0_new_ms,cv_C_new,loglik_new,nll_new,aic_new,bic_new,new_success,new_optimizer_message,new_n_starts,new_n_failed_starts,new_condition_rmse,C_t0var,K_t0var,t0_t0var_s,t0_t0var_ms,sigma_t0_t0var_s,sigma_t0_t0var_ms,loglik_t0var,nll_t0var,aic_t0var,bic_t0var,t0var_success,t0var_optimizer_message,t0var_n_starts,t0var_n_failed_starts,t0var_condition_rmse,delta_loglik_new_minus_old,delta_aic_new_minus_old,delta_bic_new_minus_old,delta_condition_rmse_new_minus_old,winner_aic_new_vs_old,winner_bic_new_vs_old,winner_condition_rmse_new_vs_old,delta_loglik_t0var_minus_old,delta_aic_t0var_minus_old,delta_bic_t0var_minus_old,delta_condition_rmse_t0var_minus_old,winner_aic_t0var_vs_old,winner_bic_t0var_vs_old,winner_condition_rmse_t0var_vs_old,delta_loglik_new_minus_t0var,delta_aic_new_minus_t0var,delta_bic_new_minus_t0var,delta_condition_rmse_new_minus_t0var,winner_aic_new_vs_t0var,winner_bic_new_vs_t0var,winner_condition_rmse_new_vs_t0var,winner_aic_3way,winner_bic_3way,winner_condition_rmse_3way,n_trials_used,n_cells_used,fit_seconds,replication_id,unit_seed,run_block
56,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,55.412901054630666,3.8267445341886943,0.020404306867664118,20.40430686766412,-404.0536174187156,404.0536174187156,814.1072348374312,826.2279989712634,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.11460254559884404,61.49698851254755,3.812070028054792,0.02287928441906058,22.879284419060582,0.2584000672153671,-403.09156027930396,403.09156027930396,814.1831205586079,830.3441394037176,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1154708881336094,55.413529297143405,3.826742273772002,0.02040482285133261,20.40482285133261,0.0001,0.1,-404.0536284404537,404.0536284404537,816.1072568809074,832.268275726017,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.11460281949114913,0.9620571394116268,0.0758857211767463,4.116140432454131,0.0008683425347653512,old,old,old,-1.1021738089311839e-05,2.0000220434761786,6.040276754753563,2.738923050860098e-07,old,old,old,0.9620681611497162,-1.9241363222994323,-1.9241363222994323,0.0008680686424602652,new,new,t0var,old,old,old,420,49,32.3059356212616,6,556065447,main
57,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,51.09056069019451,3.732383962269401,0.019999999723310048,19.999999723310047,-428.501511777866,428.501511777866,863.003023555732,875.1237876895643,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.16921491678241243,54.66832591348315,3.7134621718886884,0.020000000043486534,20.000000043486533,0.2741700747111281,-427.2703644374924,427.2703644374924,862.5407288749848,878.7017477200944,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.15930244905092178,51.19111818628904,3.7319116899639604,0.02011289211890877,20.112892118908768,0.0001,0.1,-428.5767023127828,428.5767023127828,865.1534046255656,881.3144234706753,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.16992811675463063,1.2311473403736386,-0.4622946807472772,3.5779600305301074,-0.009912467731490654,new,old,new,-0.07519053491677141,2.150381069833543,6.190635781110927,0.0007131999722181925,old,old,old,1.30633787529041,-2.61267575058082,-2.61267575058082,-0.010625667703708847,new,new,new,new,old,new,420,48,44.214892625808716,7,349892316,main
58,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,51.98247918654763,3.8398964189951963,0.020000000003551448,20.00000000355145,-409.4025526075469,409.4025526075469,824.8051052150938,836.9258693489261,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.10735512177958852,53.970630206090476,3.8344026845541817,0.020000004646133124,20.000004646133124,0.21055123737269701,-408.81417876256523,408.81417876256523,825.6283575251305,841.7893763702401,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.10122941190314735,52.08609069822353,3.8395015090496574,0.020112897199028142,20.112897199028144,0.0001,0.1,-409.453293141494,409.453293141494,826.906586282988,843.0676051280976,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1079016714150273,0.5883738449816747,0.8232523100366507,4.863507021314035,-0.006125709876441163,old,old,new,-0.05074053394707789,2.101481067894156,6.14173577917154,0.0005465496354387783,old,old,old,0.6391143789287526,-1.2782287578575051,-1.2782287578575051,-0.006672259511879941,new,new,new,old,old,new,420,48,50.37067413330078,8,393697109,main
59,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,54.30415151659038,3.7607782405093935,0.02291740396532939,22.917403965329388,-400.1841686073214,400.1841686073214,806.3683372146428,818.4891013484751,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.1626459652532473,55.345825214955305,3.757841246665592,0.023321448784138433,23.321448784138433,0.11628798815764878,-400.1389848291441,400.1389848291441,808.2779696582882,824.4389885033978,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.16359373046922973,54.35264960584474,3.760547392750057,0.02295346360586727,22.95346360586727,0.0009996793698743322,0.9996793698743321,-400.1789311143197,400.1789311143197,808.3578622286394,824.5188810737491,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.16264233600837388,0.04518377817731789,1.9096324436453642,5.949887154922749,0.0009477652159824435,old,old,old,0.005237493001686744,1.9895250139966265,6.029779725274011,-3.6292448734043248e-06,old,old,t0var,0.03994628517563115,-0.0798925703512623,-0.0798925703512623,0.0009513944608558478,new,new,t0var,old,old,t0var,420,44,38.209221839904785,9,526061820,main
60,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,54.39954719072904,3.7227012136956175,0.02000000002909813,20.000000029098132,-414.76461681132474,414.76461681132474,835.5292336226495,847.6499977564818,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.10710615016502201,57.50241678171606,3.7127570590435086,0.020000000010854276,20.000000010854276,0.2482686222129514,-413.5257930818317,413.5257930818317,835.0515861636634,851.212605008773,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.09947993094928359,54.51063943403427,3.72232263222081,0.02011289732625304,20.11289732625304,0.0001,0.1,-414.8285743687478,414.8285743687478,837.6571487374956,853.8181675826053,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.10756203149825229,1.238823729493049,-0.4776474589860982,3.5626072522912864,-0.007626219215738417,new,old,new,-0.06395755742306619,2.1279151148461324,6.168169826123517,0.0004558813332302819,old,old,old,1.3027812869161153,-2.6055625738322306,-2.6055625738322306,-0.008082100548968699,new,new,new,new,old,new,420,48,44.56799793243408,10,2570830042,main
61,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,51.89296825790658,3.7178187841007175,0.02161279008475925,21.61279008475925,-407.9753421281624,407.9753421281624,821.9506842563248,834.0714483901571,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.10137668067994246,58.07140956868717,3.6935145266516995,0.024261667116877165,24.261667116877163,0.2538476491364023,-406.89043129263354,406.89043129263354,821.7808625852671,837.9418814303767,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.09599707384106193,51.892869784141034,3.717818817405293,0.02161262447929967,21.61262447929967,0.0001,0.1,-407.975439085057,407.975439085057,823.950878170114,840.1118970152237,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.10137688759455514,1.0849108355288877,-0.16982167105777535,3.870433040219609,-0.00537960683888053,new,old,new,-9.695689459476853e-05,2.0001939137891895,6.040448625066574,2.0691461267985378e-07,old,old,old,1.0850077924234824,-2.170015584846965,-2.170015584846965,-0.0053798137534932094,new,new,new,new,old,new,420,47,30.760557651519775,11,3466446890,main
62,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,50.53979020512843,3.9003140537225938,0.020000004736696112,20.000004736696113,-402.0128645357885,402.0128645357885,810.025729071577,822.1464932054092,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.0952164065406688,51.20326983776364,3.8988802554198987,0.020120756961273637,20.12075696127364,0.11855102849316472,-401.9607421605562,401.9607421605562,811.9214843211124,828.0825031662221,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.09589852903521917,50.72338075805768,3.8994600819602194,0.020203729107259306,20.203729107259306,0.0001,0.1,-402.0233125332608,402.0233125332608,812.0466250665216,828.2076439116313,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.09561854809670482,0.05212237523227259,1.8957552495354548,5.936009960812839,0.0006821224945503662,old,old,old,-0.010447997472340376,2.0208959949446808,6.061150706222065,0.00040214155603601753,old,old,old,0.06257037270461296,-0.12514074540922593,-0.12514074540922593,0.0002799809385143487,new,new,t0var,old,old,old,420,47,45.51487374305725,12,3671088524,main
63,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,53.80191537810212,3.7370373996743718,0.022892247653857625,22.892247653857627,-401.72178263767614,401.72178263767614,809.4435652753523,821.5643294091846,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.12000064128481625,53.80196182661896,3.7370370718080355,0.022892279512330162,22.892279512330163,0.0001,-401.72178282249246,401.72178282249246,811.4435656449849,827.6045844900946,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1200007373683535,53.801987019106946,3.737036666794187,0.022892221976278403,22.892221976278403,0.0001,0.1,-401.72182308113986,401.72182308113986,811.4436461622797,827.6046650073894,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.12000078036115995,-1.848163151407789e-07,2.0000003696326303,6.040255080910015,9.608353725154561e-08,old,old,old,-4.0443463717565464e-05,2.000080886927435,6.04033559820482,1.390763437053577e-07,old,old,old,4.0258647402424685e-05,-8.051729480484937e-05,-8.051729480484937e-05,-4.2992806453812094e-08,new,new,new,old,old,old,420,45,29.533573865890503,13,2806373941,main
64,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,48.56727441020787,3.7881785234808416,0.02021698740826835,20.21698740826835,-419.8303105677543,419.8303105677543,845.6606211355086,857.7813852693408,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.1025893608427997,52.54650522962953,3.7743485170890847,0.02210841513857496,22.10841513857496,0.2352923978486294,-419.153779483776,419.153779483776,846.307558967552,862.4685778126617,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.10519968618320351,48.63481816668972,3.7878672681471683,0.02029543652911641,20.29543652911641,0.0001,0.1,-419.8306157220323,419.8306157220323,847.6612314440646,863.8222502891742,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.10254311752576224,0.6765310839782614,0.6469378320434771,4.687192543320862,0.002610325340403813,old,old,old,-0.00030515427800992256,2.00061030855602,6.040865019833404,-4.624331703745321e-05,old,old,t0var,0.6768362382562714,-1.3536724765125427,-1.3536724765125427,0.002656568657441266,new,new,t0var,old,old,t0var,420,48,37.00830817222595,14,2583943556,main
65,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,52.4677987730722,3.79487158140916,0.019999999994788773,19.999999994788773,-421.68212023422836,421.68212023422836,849.3642404684567,861.485004602289,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.16216061316540023,55.582314645108994,3.784062219912013,0.02000000000284924,20.000000002849237,0.2559108728404597,-420.50642226484064,420.50642226484064,849.0128445296813,865.1738633747909,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1579195144926516,52.57699851697632,3.794352931101848,0.020112897081005787,20.112897081005787,0.0001,0.1,-421.7396821768932,421.7396821768932,851.4793643537864,867.6403831988961,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1623910870244383,1.175697969387727,-0.35139593877545394,3.6888587725019306,-0.004241098672748633,new,old,new,-0.057561942664847265,2.1151238853296945,6.155378596607079,0.00023047385903807172,old,old,old,1.2332599120525742,-2.4665198241051485,-2.4665198241051485,-0.004471572531786705,new,new,new,new,old,new,420,48,47.28496336936951,15,1424584135,main
66,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,48.963816281914966,3.950255159656209,0.019999999751350146,19.999999751350146,-402.1814459367921,402.1814459367921,810.3628918735842,822.4836560074165,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.16314790373650914,48.964107709835964,3.950248503472342,0.020000000007609754,20.000000007609753,0.0001,-402.1814453043173,402.1814453043173,812.3628906086346,828.5239094537443,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.16314859164580467,49.06051865621307,3.9497319341023904,0.020112897291810938,20.11289729181094,0.0001,0.1,-402.2343311663011,402.2343311663011,812.4686623326022,828.6296811777119,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.16356690446878883,6.324747801045305e-07,1.9999987350504398,6.040253446327824,6.879092955269783e-07,old,old,old,-0.052885229509001874,2.1057704590180037,6.146025170295388,0.00041900073227968404,old,old,old,0.05288586198378198,-0.10577172396756396,-0.10577172396756396,-0.00041831282298415706,new,new,new,old,old,old,420,47,53.08509182929993,16,4002859530,main
67,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,48.66201004750314,3.755510363693913,0.020000001191669708,20.000001191669707,-421.53041816676847,421.53041816676847,849.0608363335369,861.1816004673692,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.14161692363942996,55.83318097231977,3.724087950317866,0.02347677886982128,23.47677886982128,0.2864274526674177,-419.9555849930315,419.9555849930315,847.911169986063,864.0721888311726,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1279626307917361,48.873131620096224,3.754571501447389,0.02024944025802178,20.24944025802178,0.0001,0.1,-421.5334169195521,421.5334169195521,851.0668338391042,867.2278526842139,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.14120081157262449,1.5748331737369767,-1.1496663474739535,2.890588363803431,-0.013654292847693872,new,old,new,-0.002998752783639702,2.0059975055672794,6.046252216844664,-0.0004161120668054741,old,old,t0var,1.5778319265206164,-3.155663853041233,-3.155663853041233,-0.013238180780888398,new,new,new,new,old,new,420,48,40.731411933898926,17,2751328124,main
68,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,56.53305423859012,3.7922903277961506,0.020000000251302233,20.000000251302232,-389.28029664341295,389.28029664341295,784.5605932868259,796.6813574206582,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.1265808849268507,56.53129214495552,3.7923567021798403,0.02000000001303002,20.000000013030018,0.0001,-389.280296096563,389.280296096563,786.560592193126,802.7216110382357,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.12657593515950766,56.755908085029844,3.791502563646476,0.02020371841582993,20.20371841582993,0.0001,0.1,-389.3008748432583,389.3008748432583,786.6017496865167,802.7627685316263,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1272093738510562,5.468499466587673e-07,1.9999989063001067,6.040253617577491,-4.949767343054301e-06,old,old,new,-0.020578199845374456,2.041156399690749,6.0814111109681335,0.0006284889242055003,old,old,old,0.020578746695321115,-0.04115749339064223,-0.04115749339064223,-0.0006334386915485546,new,new,new,old,old,new,420,44,39.41703724861145,18,3112912241,main
69,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,49.47520053852091,3.8730762159414946,0.020000004061749555,20.000004061749554,-401.9898595776606,401.9898595776606,809.9797191553212,822.1004832891534,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.0734088236967859,49.60150374571754,3.872844454456294,0.02000003604907098,20.000036049070978,0.05605070671665863,-401.9863623062228,401.9863623062228,811.9727246124456,828.1337434575553,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.07334525397751894,49.65238377372127,3.8722418433810657,0.020203720117472502,20.203720117472503,0.0001,0.1,-402.0077245200006,402.0077245200006,812.0154490400012,828.1764678851108,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.0734780922096209,0.003497271437765903,1.9930054571244682,6.033260168401853,-6.356971926696486e-05,old,old,new,-0.01786494233999747,2.035729884679995,6.0759845959573795,6.926851283499402e-05,old,old,old,0.021362213777763372,-0.042724427555526745,-0.042724427555526745,-0.00013283823210195889,new,new,new,old,old,new,420,46,44.62342357635498,19,3152106376,main
70,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,55.017318587950825,3.7242565066505664,0.02160786421931661,21.60786421931661,-390.6675452237143,390.6675452237143,787.3350904474286,799.4558545812608,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.09670721019845731,55.017372380314555,3.724256247975581,0.021607897297969796,21.607897297969796,0.0001,-390.66754546869157,390.66754546869157,789.3350909373831,805.4961097824928,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.0967071712647452,55.01730236208637,3.7242561358917756,0.02160776840354992,21.60776840354992,0.0001,0.1,-390.66767046434717,390.66767046434717,789.3353409286943,805.496359773804,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.09670713136377776,-2.4497728645656025e-07,2.000000489954573,6.0402552012319575,-3.8933712101507645e-08,old,old,new,-0.00012524063288310572,2.000250481265766,6.040505192543151,-7.883467954827861e-08,old,old,t0var,0.00012499565559664916,-0.0002499913111932983,-0.0002499913111932983,3.990096744677096e-08,new,new,t0var,old,old,t0var,420,47,29.030378341674805,20,3696039763,main
71,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,55.96477315644548,3.818881677494004,0.022664188038063998,22.664188038063998,-397.63105982826943,397.63105982826943,801.2621196565389,813.3828837903711,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.11200906649165361,60.909659263505404,3.80373771851224,0.02461392585329155,24.61392585329155,0.22285549501320046,-396.9280728898783,396.9280728898783,801.8561457797566,818.0171646248663,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.100621794158198,55.99673817833402,3.818701032583141,0.02268693590451424,22.68693590451424,0.0009094560137920597,0.9094560137920598,-397.6282078299105,397.6282078299105,803.256415659821,819.4174345049306,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1119521961529185,0.7029869383911205,0.594026123217759,4.634280834495144,-0.011387272333455614,old,old,new,0.002851998358949004,1.994296003282102,6.0345507145594866,-5.687033873510994e-05,old,old,t0var,0.7001349400321715,-1.400269880064343,-1.400269880064343,-0.011330401994720504,new,new,new,old,old,new,420,47,37.42390561103821,21,3017305172,main
72,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,52.740501966192234,3.8346969064352705,0.0228032779598269,22.8032779598269,-399.55549961868024,399.55549961868024,805.1109992373605,817.2317633711928,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.09320670216432109,52.97266997911755,3.834305421792411,0.022902509943609057,22.902509943609058,0.05727410230385063,-399.5527181308625,399.5527181308625,807.105436261725,823.2664551068347,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.09322817326079623,52.740454957624706,3.8346965145824714,0.022803156879218415,22.803156879218413,0.0001,0.1,-399.555634088166,399.555634088166,807.111268176332,823.2722870214417,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.09320678461433511,0.002781487817742345,1.9944370243645153,6.0346917356419,2.1471096475142448e-05,old,old,old,-0.00013446948577211515,2.0002689389715442,6.040523650248929,8.245001402451546e-08,old,old,old,0.0029159573035144604,-0.005831914607028921,-0.005831914607028921,2.1388646461117933e-05,new,new,t0var,old,old,old,420,46,28.34466791152954,22,3991475463,main
73,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,52.948917774039195,3.7954692230808087,0.02288840224251694,22.88840224251694,-403.0566502245372,403.0566502245372,812.1133004490744,824.2340645829066,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.15500894191379672,54.99398324271421,3.7878298353654474,0.02372443258967399,23.72443258967399,0.15847515999229822,-402.9159847046982,402.9159847046982,813.8319694093964,829.992988254506,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.1555252153943942,52.948974127053006,3.79546849199473,0.022888380988399334,22.888380988399334,0.0001,0.1,-403.056667830869,403.056667830869,814.113335661738,830.2743545068477,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1550088466873102,0.1406655198389899,1.7186689603220202,5.758923671599405,0.00051627348059749,old,old,old,-1.7606331823571963e-05,2.000035212663647,6.040289923941032,-9.522648652948718e-08,old,old,t0var,0.14068312617081347,-0.28136625234162693,-0.28136625234162693,0.0005163687070840195,new,new,t0var,old,old,t0var,420,46,31.577939748764038,23,2325576896,main
74,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,49.156578148406965,3.848376605199589,0.02066511591155857,20.66511591155857,-408.5568599374864,408.5568599374864,823.1137198749728,835.2344840088051,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.19367072271697916,53.13078058501573,3.8325308141498318,0.022640710102025924,22.640710102025924,0.22000661941216015,-407.9523781676037,407.9523781676037,823.9047563352074,840.065775180317,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.18805279913348727,49.15637083088566,3.8483774796771213,0.020664810663913395,20.664810663913396,0.0001,0.1,-408.55707455502466,408.55707455502466,825.1141491100493,841.275167955159,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1936709318698408,0.6044817698827387,0.7910364602345226,4.831291171511907,-0.005617923583491891,old,old,new,-0.00021461753823359686,2.000429235076467,6.040683946353852,2.0915286164102653e-07,old,old,old,0.6046963874209723,-1.2093927748419446,-1.2093927748419446,-0.005618132736353532,new,new,new,old,old,new,420,48,31.03927183151245,24,2345851045,main
75,S03_old_highC,old,gamma,30,52.0,3.8,0.02,20.0,0.0001,0.0,0.0,53.95264505997378,3.7790949796038227,0.019999999873410428,19.999999873410427,-399.4442957527588,399.4442957527588,804.8885915055176,817.0093556393499,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.08990951847659671,53.954148236584,3.7790802685984537,0.019999999909196927,19.999999909196926,0.0001,-399.4442955379219,399.4442955379219,806.8885910758438,823.0496099209535,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.08991224222542873,54.11428369505556,3.7784583063339685,0.02015822380934794,20.158223809347938,0.0001,0.1,-399.482403109169,399.482403109169,806.964806218338,823.1258250634477,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.09068411036828355,2.148369162568997e-07,1.9999995703261675,6.040254281603552,2.723748832020312e-06,old,old,old,-0.038107356410193916,2.076214712820388,6.116469424097772,0.0007745918916868405,old,old,old,0.03810757124711017,-0.07621514249422034,-0.07621514249422034,-0.0007718681428548202,new,new,new,old,old,old,420,48,44.25554299354553,25,1078349150,main
76,S04_new_mildVar,new,gamma,30,42.0,3.6,0.018,18.0,0.15,0.0,0.0,43.03664721231002,3.5198633856651806,0.019608171453860103,19.608171453860102,-431.71329830337913,431.71329830337913,869.4265966067583,881.5473607405905,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.14762255593351764,44.71185106231657,3.5109428909639133,0.019641351769663588,19.641351769663586,0.21442919538383243,-431.2365959069406,431.2365959069406,870.4731918138812,886.6342106589908,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.14378885641125827,43.036310223527096,3.519864877939018,0.019607778641256426,19.607778641256427,0.0001,0.1,-431.71375519117527,431.71375519117527,871.4275103823505,887.5885292274602,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.1476230694203557,0.4767023964385544,1.0465952071228912,5.086849918400276,-0.0038336995222593706,old,old,new,-0.00045688779613328734,2.0009137755922666,6.041168486869651,5.134868380496371e-07,old,old,old,0.4771592842346877,-0.9543185684693754,-0.9543185684693754,-0.0038342130090974202,new,new,new,old,old,new,420,49,30.178454637527466,1,4027274691,main
77,S04_new_mildVar,new,gamma,30,42.0,3.6,0.018,18.0,0.15,0.0,0.0,39.22815490475009,3.594781909128419,0.018231309423293054,18.231309423293055,-443.5801432218823,443.5801432218823,893.1602864437646,905.2810505775968,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0,0.143233682954969,39.90154510096376,3.5889019310723866,0.01830116298978849,18.30116298978849,0.1394966916479046,-443.4967173710628,443.4967173710628,894.9934347421256,911.1544535872353,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,0,0.14228832413189413,39.227916317543226,3.5947832393085064,0.018230954725571367,18.23095472557137,0.0001,0.1,-443.58051595837117,443.58051595837117,895.1610319167423,911.322050761852,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0,0.14323335447846097,0.08342585081948073,1.8331482983610385,5.873403009638423,-0.0009453588230748655,old,old,new,-0.0003727364888845841,2.000745472977769,6.041000184255154,-3.284765080213692e-07,old,old,t0var,0.08379858730836531,-0.16759717461673063,-0.16759717461673063,-0.0009450303465668441,new,new,new,old,old,new,420,51,23.616348266601562,2,2374937433,main
